[[0.0, 585.128662109375, 380.5986328125, 660.9672241210938, 412.6666259765625, 0.9826921224594116]]
[[0.0, 585.1978759765625, 380.68292236328125, 661.1328125, 412.87579345703125, 0.9828040599822998]]
[[0.0, 585.199951171875, 380.6793518066406, 661.1316528320312, 412.8694152832031, 0.9828081727027893]]
[[0.0, 586.7261962890625, 380.932373046875, 661.43359375, 413.0417175292969, 0.9822705388069153]]
[[0.0, 586.3125610351562, 381.01043701171875, 661.8715209960938, 413.4450378417969, 0.9822893738746643]]
[[0.0, 585.6061401367188, 380.9212341308594, 662.2396850585938, 413.3139953613281, 0.9823178052902222]]
[[0.0, 584.684814453125, 380.973876953125, 661.59375, 413.06927490234375, 0.9826823472976685]]
[[0.0, 584.7696533203125, 380.6979675292969, 661.0950927734375, 413.0075378417969, 0.9828780889511108]]
[[0.0, 586.4962768554688, 380.97998046875, 661.2150268554688, 413.0275573730469, 0.9825634360313416]]
[[0.0, 585.2989501953125, 380.9329833984375, 660.6121826171875, 413.6303405761719, 0.9824295043945312]]
[[0.0, 584.0159301757812, 380.8043212890625, 660.4035034179688, 413.5557556152344, 0.9824605584144592]]
[[0.0, 583.1724243164062, 380.6086730957031, 660.3135375976562, 413.6424255371094, 0.9826032519340515]]
[[0.0, 584.0965576171875, 380.9146728515625, 660.2915649414062, 413.6102600097656, 0.9823290705680847]]
[[0.0, 585.4017944335938, 380.94317626953125, 660.3035278320312, 413.5243225097656, 0.9819707870483398]]
[[0.0, 584.3792724609375, 381.01348876953125, 660.3561401367188, 413.7629089355469, 0.98248690366745]]
[[0.0, 583.0975341796875, 380.72406005859375, 660.8300170898438, 413.7463684082031, 0.9823169708251953]]
[[0.0, 584.3775634765625, 380.75469970703125, 660.9920654296875, 413.7090759277344, 0.9827561378479004]]
[[0.0, 585.0079345703125, 381.07196044921875, 660.3076782226562, 413.7298889160156, 0.9823440313339233]]
[[0.0, 585.0038452148438, 381.07269287109375, 660.3080444335938, 413.73223876953125, 0.9823485016822815]]
[[0.0, 584.087646484375, 380.8399658203125, 661.7323608398438, 413.6118469238281, 0.9822491407394409]]
[[0.0, 583.438720703125, 380.6580810546875, 662.1005859375, 413.7186584472656, 0.982254683971405]]
[[0.0, 584.5489501953125, 380.94622802734375, 661.8316650390625, 414.1197814941406, 0.9823728203773499]]
[[0.0, 585.1554565429688, 380.919921875, 661.9081420898438, 413.69049072265625, 0.9820259213447571]]
[[0.0, 585.1883544921875, 380.9231872558594, 661.864501953125, 413.6657409667969, 0.9820300936698914]]
[[0.0, 584.2037353515625, 380.71173095703125, 661.9103393554688, 413.5805969238281, 0.9823196530342102]]
[[0.0, 584.5650634765625, 381.0458068847656, 662.0087280273438, 413.8278503417969, 0.9818549156188965]]
[[0.0, 584.6212768554688, 380.97503662109375, 662.0739135742188, 413.7181396484375, 0.9819133877754211]]
[[0.0, 584.4476318359375, 380.8663330078125, 661.7665405273438, 413.53778076171875, 0.982117235660553]]
[[0.0, 584.4483032226562, 380.865478515625, 661.7659301757812, 413.53875732421875, 0.9821281433105469]]
[[0.0, 587.0272216796875, 380.95599365234375, 660.7230224609375, 413.7344055175781, 0.9819087982177734]]
[[0.0, 586.703125, 380.7607421875, 660.845458984375, 413.47607421875, 0.9818443655967712]]
[[0.0, 587.440185546875, 380.6643981933594, 660.8612060546875, 413.6640319824219, 0.9823213815689087]]
[[0.0, 587.18310546875, 380.6365051269531, 660.9420166015625, 413.5298767089844, 0.9827805757522583]]
[[0.0, 587.1829833984375, 380.63665771484375, 660.9428100585938, 413.5304260253906, 0.982780933380127]]
[[0.0, 587.0450439453125, 380.5068359375, 661.0557250976562, 413.6578063964844, 0.9830228686332703]]
[[0.0, 587.317138671875, 379.82958984375, 660.2728271484375, 413.3334655761719, 0.9832284450531006]]
[[0.0, 587.0504150390625, 379.3447265625, 660.1249389648438, 413.41510009765625, 0.9828521609306335]]
[[0.0, 587.0459594726562, 378.40032958984375, 659.3765258789062, 412.7900390625, 0.9828997254371643]]
[[0.0, 587.0431518554688, 378.3974304199219, 659.3771362304688, 412.7873840332031, 0.9828967452049255]]
[[0.0, 584.1322021484375, 373.3114013671875, 656.3262329101562, 412.9977722167969, 0.9841352105140686]]
[[0.0, 583.6691284179688, 371.2015380859375, 655.7850952148438, 410.6515197753906, 0.9839810729026794]]
[[0.0, 583.6671142578125, 371.20013427734375, 655.7839965820312, 410.6493225097656, 0.9883481860160828]]
[[0.0, 583.227783203125, 369.9831848144531, 654.955078125, 408.7460632324219, 0.9874078035354614]]
[[0.0, 583.2269287109375, 369.9835205078125, 654.9551391601562, 408.7455749511719, 0.9871262907981873]]
[[0.0, 583.99658203125, 368.91644287109375, 654.7625122070312, 407.8520202636719, 0.9874154925346375]]
[[0.0, 582.8037719726562, 368.489501953125, 654.1732788085938, 408.0676574707031, 0.9866328239440918]]
[[0.0, 582.7880859375, 368.06982421875, 653.6552124023438, 407.4290466308594, 0.9868355989456177]]
[[0.0, 583.0092163085938, 367.447998046875, 652.7825317382812, 405.1039123535156, 0.9866712689399719]]
[[0.0, 582.6685180664062, 367.0733642578125, 651.6615600585938, 403.9517517089844, 0.9861120581626892]]
[[0.0, 584.1630249023438, 367.4011535644531, 651.5691528320312, 403.3027038574219, 0.9813023209571838]]
[[0.0, 584.1395263671875, 366.8037109375, 650.8525390625, 402.7041320800781, 0.9871152639389038]]
[[0.0, 583.3961791992188, 366.2830810546875, 650.0985717773438, 402.3433837890625, 0.9866470098495483]]
